300
370
378
378
377.1
377.1
378
378
375
375
360.5
360.5
350
350
350
350
350
350
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
288.99
288.99
288.99
288.99
288.99
260
120
211.91
199.46
184
184
225.51
208
225.51
226.32
235
240
254.53
270
262.69
236.14
234.52
232.55
219
227
237.79
228.31
226.5
216
222.82
228.7
224.16
222.19
220.84
220.02
222.45
236.65
257.48
234
236.82
244
235.91
242.42
245.54
245.86
236.72
239.49
239.78
238.45
237.1
255.96
255.59
260.35
274.93
282.42
273.56
277.12
273.91
276.33
274.82
290.23
292.56
296.63
296.11
287
284.29
287.46
292.03
286.87
258.51
263.28
263.71
261.83
270
265.61
248.81
247
250.16
248.68
253.47
243.58
248.59
245.26
247.25
254.48
255.68
254.87
261.46
257.57
255.67
246.65
243.65
235.86
238.13
238.03
221.48
220.53
223.88
229.09
223.5
223.99
224.05
225.04
234.91
234
235.49
232.38
227.06
220.5
227.2
225.48
225.91
236.59
234.01
236.26
240.63
239.8
236.18
230.89
237.91
244.65
242.57
241.25
242.81
242.81
237.56
237.19
237.84
236.73
237.22
233.28
232.4
234.25
235.72
240.34
239.07
240.91
237.47
237.61
237.74
236.8
236.94
232.93
229.88
223.6
225.25
225.57
224.31
225.33
225.02
223.96
229.02
229.74
228.67
229.62
230.26
233.18
233.6
237.47
251.93
248.37
248.93
246.57
246.67
244.64
247.75
244.07
240.89
242.14
243
251.67
249.79
257.35
264.94
257.97
255.22
256.36
260.61
271.15
270.41
267.19
270.64
269.48
286.85
294.77
311.96
292.35
288.2
285.22
278.71
279.95
277.56
275.59
278.7
277.13
277.5
276.91
289.48
289.64
293.25
294.44
295.73
289.53
288.25
284.68
282.06
282.55
281.63
285.31
282.24
279.91
279.54
261.08
267.91
265.18
271.2
269.43
264.92
266.52
262.21
259.19
258.49
247.43
227.84
235.49
233.71
230.62
228.3
213.38
223.58
226.35
224.34
233.4
229.55
229.24
231.12
227.6
229.39
226.83
231.61
240.13
240.93
240.31
244.15
238.72
238.33
241.04
236.92
230.61
231.01
230.36
229.2
233.17
233.19
232.26
232.48
227
230.61
230.1
235.6
235.76
234.99
233.54
240.42
237.78
237.13
238.54
237.99
239.93
239.76
240.7
246.83
243.64
243.38
244.46
246.06
248.9
246.29
250.37
253.22
254.64
263
271.35
264.53
264.81
271.14
269.16
275.92
278.07
284
288.97
286.75
295.88
303.75
315.68
329.97
314.6
331.71
363.97
399.49
398.09
384.2
371.37
386.7
373.91
381
338.46
307.54
336.19
335
333.49
321.13
332.1
336
336.59
325.5
321.85
325.22
323.59
323.01
319.49
328.07
356.88
359.99
355.94
371.04
378.23
362.56
360.23
361.33
363.25
387
393.26
395.28
409.2
417.44
416.18
451.34
436.01
436.29
441.98
463.64
453.63
455.5
462.5
460.9
442.26
436.61
434.88
443.77
456
456.09
419.76
425.01
421.28
432.59
428.2
430.12
435.43
435.74
432.51
433.42
432.67
432.44
458.49
454.06
451.07
449.14
449.33
446.57
432.68
429.69
373.43
386.57
381.01
383.14
375.96
413.88
408.97
383.01
389.52
403.45
392.91
389.21
394.93
379.96
379.39
379.23
369.82
370.62
372.85
367
390.08
384.46
374.92
377.77
370.68
372.9
378.56
376.89
381.97
388.37
404.53
399.11
406.89
416.26
421.32
419.06
441.89
438.15
436.9
420.03
422.79
423.75
427.5
432.51
433.69
436.45
432.4
423.69
418.82
408.93
396.79
403.48
415.43
411.23
412.83
416.24
418.81
410.33
413.15
414.01
414.65
415.93
418.5
409.96
410.55
413.58
411.38
416.42
417.3
413.76
416.57
416.7
425.03
422.42
416.5
412.5
416.44
417.33
419.9
420.07
419.31
422.18
421.57
421.58
418.97
419.49
423.48
423.28
428.27
425.53
426.1
430.92
434.72
434.72
429.57
436.87
442.85
452.65
448.29
453.94
463.85
467.41
470.37
446.85
451.3
457.74
453.48
456.51
445.61
452.68
449.06
450.39
462.87
462.2
461.91
464.24
456.92
454.46
455.83
457.49
458.99
462.26
456.78
453.62
455.19
442.41
444.27
446.14
442.54
444.88
446.5
451.78
454.68
470.94
528.04
524.7
533
531.47
536.99
538.53
570
575.56
574.86
585.99
579.33
583.23
578.56
579.5
595.82
674.26
706
684.9
